name,year,year_end_score
Dance Gavin Dance,2015.0,1690.0
Whitesnake,2015.0,22116.0
Cradle Of Filth,2015.0,50.0
James Horner,2015.0,320016.0
Joy Williams,2015.0,524.0
Tyler Farr,2015.0,200581.0
High On Fire,2015.0,637.0
Journey,2015.0,30914884.0
Josh Wilson,2015.0,114.0
Jamie Cullum,2015.0,1410.0
Josh Ritter,2015.0,1672.0
"Tyler, The Creator",2015.0,70933.0
Flo Rida,2015.0,1886516.0
Carnage,2015.0,527.0
Jamie xx,2015.0,4570.0
Tony Bennett,2015.0,1566300.0
Craig Wayne Boyd,2015.0,67.0
Jamie Lawson,2015.0,114.0
Carly Rae Jepsen,2015.0,101835.0
Jordin Sparks,2015.0,3600.0
Godspeed You! Black Emperor,2015.0,216.0
Josh Abbott Band,2015.0,648.0
Josh Garrels,2015.0,118.0
Josh Groban,2015.0,3996606.0
Jamie Foxx,2015.0,203236.0
Dan + Shay,2015.0,80852.0
Wale,2015.0,309111.0
Courtney Barnett,2015.0,7352.0
Cassandra Wilson,2015.0,330.0
Jay Rock,2015.0,7812.0
Jill Scott,2015.0,160290.0
DJ Khaled,2015.0,165240.0
Futuristic,2015.0,186.0
Toto,2015.0,26677.0
Jimi Hendrix,2015.0,261884.0
George Ezra,2015.0,545280.0
Chase Bryant,2015.0,2964.0
Future,2015.0,1108064.0
Curren$y,2015.0,3768.0
Jimmy Fortune,2015.0,45.0
Jeremy Camp,2015.0,278139.0
George Strait,2015.0,8101242.0
Jeremih,2015.0,18921.0
Chase Rice,2015.0,840075.0
Charles Jenkins & Fellowship Chicago,2015.0,1120.0
Tove Lo,2015.0,1378741.0
U2,2015.0,170400.0
G-Eazy,2015.0,2825557.0
Jessie J,2015.0,4236558.0
Jessie James Decker,2015.0,460.0
Charlie Wilson,2015.0,157800.0
Galantis,2015.0,15192.0
Gary Clark Jr.,2015.0,32307.0
Céline Dion,2015.0,1128687.0
Gaelic Storm,2015.0,700.0
Jess Glynne,2015.0,22516.0
Jewel,2015.0,149340.0
Jhene Aiko,2015.0,22154.0
Charlie Puth,2015.0,5800.0
G-Unit,2015.0,37365.0
Charli XCX,2015.0,50435.0
Gateway Worship,2015.0,1176.0
D'Angelo,2015.0,440496.0
Freddie Gibbs,2015.0,750.0
Glass Animals,2015.0,96.0
Crown The Empire,2015.0,990.0
Jodeci,2015.0,124733.0
Cattle Decapitation,2015.0,101.0
Joe Satriani,2015.0,28830.0
Francesca Battistelli,2015.0,27354.0
Joey + Rory,2015.0,3367.0
Catfish and the Bottlemen,2015.0,160.0
Joey Alexander,2015.0,108.0
DNCE,2015.0,11934.0
Giorgio Moroder,2015.0,2709.0
Jedi Mind Tricks,2015.0,384.0
Joey Bada$$,2015.0,16744.0
Jazmine Sullivan,2015.0,108000.0
Casting Crowns,2015.0,4626305.0
Chedda Da Connect,2015.0,148.0
John Carpenter,2015.0,432.0
Torche,2015.0,136.0
Crown Heights Affair,2015.0,2700.0
Ghost,2015.0,7008.0
Joe Cocker,2015.0,44100.0
Frankie Valli & The Four Seasons,2015.0,319284.0
Gerardo Ortiz,2015.0,10184.0
Toro y Moi,2015.0,156.0
DLOW,2015.0,3960.0
Frankie Ballard,2015.0,33459.0
Jeff Beck,2015.0,14257.0
Tori Kelly,2015.0,267680.0
Joe Bonamassa,2015.0,9280.0
Celtic Thunder,2015.0,3744.0
Frank Turner,2015.0,528.0
Tori Amos,2015.0,42222.0
Jeezy,2015.0,351116.0
DMX,2015.0,13536.0
Frank Sinatra,2015.0,3859920.0
Joe Budden,2015.0,9116.0
Tory Lanez,2015.0,32548.0
Dave Rawlings Machine,2015.0,78.0
Juan Gabriel,2015.0,32734.0
Cam,2015.0,45680.0
Bullet For My Valentine,2015.0,61699.0
Travis Greene,2015.0,218.0
Built To Spill,2015.0,1050.0
Israel & New Breed,2015.0,9856.0
Enya,2015.0,286744.0
Kelly Clarkson,2015.0,4751505.0
J Balvin,2015.0,9729.0
Wilco,2015.0,8064.0
Enrique Iglesias,2015.0,395538.0
Building 429,2015.0,2790.0
Tom Petty and the Heartbreakers,2015.0,3409640.0
Wavves,2015.0,68.0
Buddy Guy,2015.0,7952.0
Kelsea Ballerini,2015.0,769990.0
Enter Shikari,2015.0,70.0
Keith Urban,2015.0,3392265.0
Chris Cornell,2015.0,26796.0
Keith Richards,2015.0,36632.0
Butch Walker,2015.0,679.0
Eric Paslay,2015.0,19530.0
Katy Perry,2015.0,10771852.0
JD McPherson,2015.0,118.0
Chris Brown,2015.0,8314520.0
Daryl Hall & John Oates,2015.0,883264.0
Eric Clapton,2015.0,304304.0
J. Cole,2015.0,6521528.0
Kazuma Jinnouchi,2015.0,47.0
Gregg Allman,2015.0,5159.0
W.A.S.P.,2015.0,10908.0
Eric Church,2015.0,10693140.0
Kehlani,2015.0,12948.0
Burl Ives,2015.0,20240.0
Twiztid,2015.0,3268.0
Buckcherry,2015.0,20304.0
Two Steps from Hell,2015.0,18.0
Travis Scott,2015.0,631620.0
Kendrick Lamar,2015.0,9076368.0
Elvis Presley,2015.0,1971711.0
Waxahatchee,2015.0,48.0
Kid Cudi,2015.0,370047.0
Bruce Springsteen,2015.0,630135.0
Gunplay,2015.0,30.0
Kid Ink,2015.0,286660.0
Gungor,2015.0,332.0
Insane Clown Posse,2015.0,63075.0
Chris Stapleton,2015.0,503253.0
Kidz Bop Kids,2015.0,1127441.0
Travis Tritt,2015.0,1448720.0
Elton John,2015.0,372000.0
Indigo Girls,2015.0,26220.0
Guns N' Roses,2015.0,18840220.0
Kid Rock,2015.0,5216760.0
Bruno Mars,2015.0,14656832.0
Emery,2015.0,1452.0
Kevin Gates,2015.0,754924.0
Grimes,2015.0,2324.0
Kenny Chesney,2015.0,16552893.0
Bryson Tiller,2015.0,494182.0
Chris Janson,2015.0,97614.0
Kenny G,2015.0,81765.0
Víctor Manuelle,2015.0,408.0
Kenny Rogers,2015.0,2000.0
Eminem,2015.0,52524416.0
Iron Maiden,2015.0,370216.0
Iron & Wine,2015.0,2805.0
Bryan Adams,2015.0,43350.0
Will Hoge,2015.0,78.0
Emily West,2015.0,13.0
Cole Swindell,2015.0,3280716.0
Iration,2015.0,488.0
Emmylou Harris,2015.0,38007.0
Fifth Harmony,2015.0,840294.0
Kat Dahlia,2015.0,147.0
Ty Dolla $ign,2015.0,49962.0
Counterparts,2015.0,168.0
Jake Miller,2015.0,328.0
Justin Timberlake,2015.0,744832.0
Children Of Bodom,2015.0,1090.0
Usher,2015.0,855270.0
Darius Rucker,2015.0,1408379.0
Calexico,2015.0,56.0
Falling In Reverse,2015.0,13851.0
Fall Out Boy,2015.0,11365585.0
Granger Smith,2015.0,200.0
Jadakiss,2015.0,63176.0
K. Michelle,2015.0,109350.0
Faith No More,2015.0,80571.0
Chinx,2015.0,1086.0
K CAMP,2015.0,35790.0
Train,2015.0,39984.0
Jake Owen,2015.0,257554.0
Farruko,2015.0,231.0
Chief Keef,2015.0,4008.0
James Bay,2015.0,679296.0
Fetty Wap,2015.0,1237755.0
Judas Priest,2015.0,56576.0
Judy Collins,2015.0,39680.0
Calvin Harris,2015.0,1610869.0
Childish Gambino,2015.0,2932620.0
Fences,2015.0,39.0
Fear Factory,2015.0,2952.0
Grace Potter,2015.0,704.0
Junkie XL,2015.0,618.0
Father John Misty,2015.0,8195.0
Justin Bieber,2015.0,2246086.0
Calibre 50,2015.0,195.0
Danzig,2015.0,162.0
Cage The Elephant,2015.0,121992.0
Kaskade,2015.0,4797.0
Fabolous,2015.0,446720.0
Jacob Whitesides,2015.0,252.0
Escape the Fate,2015.0,1430.0
Kane Brown,2015.0,21230.0
Jack Ü,2015.0,332550.0
Kansas,2015.0,38640.0
Kanye West,2015.0,2071566.0
Erykah Badu,2015.0,77456.0
Kamelot,2015.0,504.0
BØRNS,2015.0,6963.0
Butcher Babies,2015.0,250.0
Jack & Jack,2015.0,1134.0
Erica Campbell,2015.0,972.0
Kari Jobe,2015.0,39195.0
Widespread Panic,2015.0,6854.0
JJ Grey & Mofro,2015.0,328.0
Karaoke Diamonds,2015.0,101270.0
Kalin and Myles,2015.0,114.0
Green Day,2015.0,2724352.0
CHVRCHES,2015.0,35340.0
FIDLAR,2015.0,77.0
Whitney Houston,2015.0,698690.0
Grateful Dead,2015.0,109824.0
KB,2015.0,1098.0
Chiquis Rivera,2015.0,119.0
KONGOS,2015.0,6303.0
Trans-Siberian Orchestra,2015.0,331128.0
Chon,2015.0,158.0
KYLE,2015.0,1750.0
Jackie Evancho,2015.0,11001.0
WALK THE MOON,2015.0,1270715.0
Darlene Love,2015.0,134.0
Who Is Fancy,2015.0,3.0
Evanescence,2015.0,61070.0
Kacey Musgraves,2015.0,396522.0
FKA twigs,2015.0,828.0
Hiatus Kaiyote,2015.0,74.0
LunchMoney Lewis,2015.0,636.0
Derek Minor,2015.0,441.0
Snarky Puppy,2015.0,78.0
The Tenors,2015.0,1664.0
The Temptations,2015.0,288960.0
Smallpools,2015.0,121.0
Nico & Vinz,2015.0,30480.0
Nightwish,2015.0,672.0
Nirvana,2015.0,7111170.0
Slipknot,2015.0,782600.0
Slim Thug,2015.0,4620.0
Years & Years,2015.0,1552.0
Noah Gundersen,2015.0,64.0
Noel Gallagher's High Flying Birds,2015.0,6012.0
Slightly Stoopid,2015.0,4620.0
Norah Jones,2015.0,112476.0
Sleeping With Sirens,2015.0,24804.0
Snoop Dogg,2015.0,339893.0
North Point InsideOut,2015.0,8.0
Nicki Minaj,2015.0,4696298.0
Nickelback,2015.0,6575604.0
New Politics,2015.0,144.0
New Years Day,2015.0,156.0
Rend Collective,2015.0,2352.0
Sophia Grace,2015.0,14.0
Aerosmith,2015.0,2539056.0
Newsboys,2015.0,50609.0
Zella Day,2015.0,136.0
Newsong,2015.0,1808.0
Soilwork,2015.0,392.0
Nichole Nordeman,2015.0,585.0
Barbra Streisand,2015.0,3175182.0
Social Club Misfits,2015.0,294.0
Nick Fradiani,2015.0,16.0
SoMo,2015.0,2869.0
Nick Jonas,2015.0,1050010.0
Zedd,2015.0,389268.0
Northlane,2015.0,6.0
Sleater-Kinney,2015.0,11148.0
Slayer,2015.0,88467.0
Simon & Garfunkel,2015.0,353760.0
Silversun Pickups,2015.0,23808.0
BANKS,2015.0,17955.0
Silverstein,2015.0,6216.0
Olly Murs,2015.0,954.0
Omarion,2015.0,396625.0
Alan Jackson,2015.0,1856816.0
One Direction,2015.0,6734504.0
The Piano Guys,2015.0,95238.0
OneRepublic,2015.0,5228622.0
Sidewalk Prophets,2015.0,285.0
Original Soundtrack,2015.0,356094.0
Sia,2015.0,3347848.0
Our Last Night,2015.0,204.0
Owl City,2015.0,14630.0
Old Dominion,2015.0,426489.0
Alabama Shakes,2015.0,972230.0
BTS,2015.0,3660.0
Sing King,2015.0,46240.0
Yelawolf,2015.0,71137.0
Slaves,2015.0,291.0
The Tallest Man On Earth,2015.0,536.0
Al Green,2015.0,37590.0
O.T. Genasis,2015.0,29240.0
ODESZA,2015.0,32868.0
Skizzy Mars,2015.0,332.0
New Order,2015.0,21543.0
OMI,2015.0,165131.0
Babyface,2015.0,42768.0
The Sword,2015.0,1539.0
Yellow Claw,2015.0,28.0
Of Mice & Men,2015.0,5643.0
Alabama,2015.0,111650.0
Of Monsters and Men,2015.0,264674.0
Oh Wonder,2015.0,242.0
Skillet,2015.0,101806.0
BADBADNOTGOOD,2015.0,184.0
Barenaked Ladies,2015.0,64272.0
Never Shout Never,2015.0,2235.0
AS IT IS,2015.0,84.0
Muse,2015.0,617760.0
The Vamps,2015.0,2052.0
Straight No Chaser,2015.0,19902.0
AWOLNATION,2015.0,322185.0
Musical Creations Karaoke,2015.0,108778.0
Stone Temple Pilots,2015.0,131500.0
Stone Sour,2015.0,12669.0
Stingray Music (Karaoke),2015.0,78638.0
Aaron Watson,2015.0,5094.0
Mutemath,2015.0,1368.0
My Chemical Romance,2015.0,895700.0
Sting,2015.0,84240.0
Beach House,2015.0,40704.0
My Morning Jacket,2015.0,30760.0
Murs,2015.0,321.0
YG,2015.0,5478.0
Bear McCreary,2015.0,194.0
The Notorious B.I.G.,2015.0,1454544.0
Moonshine Bandits,2015.0,120.0
Sufjan Stevens,2015.0,43648.0
Sublime With Rome,2015.0,1503.0
blessthefall,2015.0,1424.0
Sublime,2015.0,211422.0
Morgan Page,2015.0,47.0
BeatRunnaz,2015.0,34912.0
Sturgill Simpson,2015.0,13938.0
Motörhead,2015.0,15364.0
Stryper,2015.0,5024.0
Mr. Probz,2015.0,21700.0
Ms. Lauryn Hill,2015.0,216375.0
Strung Out,2015.0,114.0
Mumford & Sons,2015.0,4171734.0
alt-J,2015.0,376680.0
Murder By Death,2015.0,284.0
Stick To Your Guns,2015.0,464.0
Bea Miller,2015.0,486.0
N.W.A.,2015.0,872100.0
Nate Ruess,2015.0,7120.0
Nathaniel Rateliff & The Night Sweats,2015.0,166266.0
Action Bronson,2015.0,6888.0
Ne-Yo,2015.0,1031742.0
Neck Deep,2015.0,1110.0
Adam Lambert,2015.0,326800.0
State Champs,2015.0,855.0
Neil Diamond,2015.0,2558775.0
The Oh Hellos,2015.0,67.0
Adele,2015.0,12689668.0
Starbomb,2015.0,286.0
Neil Young,2015.0,1053129.0
Stacy Barthe,2015.0,109.0
Barry Manilow,2015.0,138108.0
Neon Indian,2015.0,202.0
Natalie Merchant,2015.0,17955.0
Natalie Grant,2015.0,6920.0
Natalia Jiménez,2015.0,132.0
Bassnectar,2015.0,3744.0
Stick Figure,2015.0,100.0
The Underachievers,2015.0,192.0
NEEDTOBREATHE,2015.0,138924.0
Stevie Wonder,2015.0,2284408.0
NERO,2015.0,1408.0
NF,2015.0,9591.0
Stevie Stone,2015.0,24.0
New Hope Oahu,2015.0,204.0
Yandel,2015.0,400.0
Above & Beyond,2015.0,835.0
Steve Martin,2015.0,9375.0
Bastille,2015.0,487008.0
Nashville Cast,2015.0,11832.0
Steve Grand,2015.0,154.0
Steve Earle,2015.0,32926.0
Nat King Cole,2015.0,100980.0
Steven Tyler,2015.0,260.0
The Plot In You,2015.0,297.0
Alanis Morissette,2015.0,377175.0
P!nk,2015.0,3292900.0
Amos Lee,2015.0,4508.0
Royal Blood,2015.0,3429.0
Romeo Santos,2015.0,105555.0
R5,2015.0,27370.0
Rachel Platten,2015.0,600214.0
Roger Waters,2015.0,11610.0
Amy Winehouse,2015.0,878805.0
Rod Stewart,2015.0,581976.0
Rae Sremmurd,2015.0,2730223.0
Robin Schulz,2015.0,77274.0
RaeLynn,2015.0,13794.0
Andra Day,2015.0,980.0
Raekwon,2015.0,2115.0
Anthony Brown & group therAPy,2015.0,4614.0
Annie Lennox,2015.0,129860.0
R. City,2015.0,13849.0
Raheem DeVaughn,2015.0,16758.0
Queensrÿche,2015.0,107450.0
Rudimental,2015.0,48.0
Post Malone,2015.0,120971.0
Sabrina Carpenter,2015.0,3846.0
Amanda Lindsey Cook,2015.0,1644.0
Ryn Weaver,2015.0,342.0
Prince,2015.0,326360.0
Ryan Bingham,2015.0,1232.0
Ariana Grande,2015.0,3967990.0
Prince Royce,2015.0,24254.0
You+Me,2015.0,1640.0
Ryan Adams,2015.0,103106.0
Punch Brothers,2015.0,656.0
Purity Ring,2015.0,3180.0
Arctic Monkeys,2015.0,2169990.0
Rush,2015.0,368104.0
Queen,2015.0,1259874.0
Apocalyptica,2015.0,484.0
Blake Shelton,2015.0,26406501.0
Robert Glasper,2015.0,11.0
Robert Earl Keen,2015.0,460.0
Andy Grammer,2015.0,1115676.0
Reba McEntire,2015.0,1053612.0
Rick Ross,2015.0,378115.0
Richard Thompson,2015.0,3927.0
Rich Homie Quan,2015.0,111792.0
Angie Stone,2015.0,13490.0
Red,2015.0,33308.0
Andy Mineo,2015.0,6358.0
Red Hot Chili Peppers,2015.0,2195544.0
Andy Williams,2015.0,69973.0
Rhiannon Giddens,2015.0,444.0
Revolution Saints,2015.0,3.0
Redman,2015.0,7020.0
Refused,2015.0,40.0
The Rolling Stones,2015.0,10227210.0
Rickie Lee Jones,2015.0,5402.0
Ricky Martin,2015.0,103572.0
Rihanna,2015.0,714420.0
The Royal Open Orchestra,2015.0,27066.0
Randy Houser,2015.0,52780.0
Rob Zombie,2015.0,15023.0
Rob Thomas,2015.0,124662.0
Rob Bailey & The Hustle Standard,2015.0,322.0
Anna Kendrick,2015.0,608.0
Randy Travis,2015.0,3780.0
Rixton,2015.0,7480.0
Armored Saint,2015.0,18.0
Young Thug,2015.0,118141.0
Andrea Bocelli,2015.0,972202.0
Ratatat,2015.0,1155.0
Raury,2015.0,123.0
Andrew McMahon in the Wilderness,2015.0,98.0
Ringo Starr,2015.0,14280.0
Ray LaMontagne,2015.0,2478.0
Andrew Peterson,2015.0,416.0
Rapture Ruckus,2015.0,152.0
The Smashing Pumpkins,2015.0,42330.0
Pop Evil,2015.0,2478.0
Ashley Monroe,2015.0,2064.0
Papa Roach,2015.0,123297.0
Paramore,2015.0,581196.0
Parkway Drive,2015.0,2422.0
Seven Lions,2015.0,4292.0
Parmalee,2015.0,8229.0
The Popcorn Buckets,2015.0,27270.0
Seth MacFarlane,2015.0,612.0
Passion,2015.0,7360.0
Seth Avett,2015.0,64.0
Passion Pit,2015.0,20764.0
Pat Green,2015.0,6384.0
Patty Griffin,2015.0,3591.0
Paul McCartney,2015.0,241227.0
Avant,2015.0,15688.0
Paul Simon,2015.0,81016.0
Sevendust,2015.0,31374.0
The Story So Far,2015.0,1790.0
Avicii,2015.0,65727.0
Alesso,2015.0,688.0
Sheppard,2015.0,76224.0
Alejandro Sanz,2015.0,5192.0
She & Him,2015.0,17658.0
Shawn Mendes,2015.0,2043366.0
P.O.D.,2015.0,18522.0
Shawn Colvin,2015.0,3458.0
B.o.B,2015.0,9048.0
Senses Fail,2015.0,4836.0
Zac Brown Band,2015.0,11621673.0
Shania Twain,2015.0,691560.0
Alessia Cara,2015.0,249864.0
B.B. King,2015.0,101910.0
Palisades,2015.0,3.0
Avril Lavigne,2015.0,64896.0
Panda Bear,2015.0,1680.0
Panic! At The Disco,2015.0,1661712.0
Alesana,2015.0,714.0
Beck,2015.0,528768.0
Pearl Jam,2015.0,703323.0
Pentatonix,2015.0,726400.0
Pink Floyd,2015.0,38760372.0
Yo La Tengo,2015.0,1785.0
Atreyu,2015.0,8750.0
All Time Low,2015.0,78905.0
Pitbull,2015.0,2965620.0
Sammy Hagar,2015.0,30996.0
Atlas Genius,2015.0,306.0
Sam Smith,2015.0,4959780.0
Yo-Yo Ma,2015.0,2624.0
Allen Stone,2015.0,121.0
Plumb,2015.0,720.0
Sam Hunt,2015.0,3982768.0
Asleep At The Wheel,2015.0,224.0
Saint Asonia,2015.0,172.0
Sade,2015.0,523416.0
Pimp C,2015.0,4410.0
Sara Bareilles,2015.0,155040.0
Audio Adrenaline,2015.0,3300.0
All That Remains,2015.0,13806.0
Selena,2015.0,14892.0
The Pretty Reckless,2015.0,14368.0
Periphery,2015.0,2485.0
Alina Baraz,2015.0,360.0
August Burns Red,2015.0,13363.0
Seal,2015.0,53352.0
Scorpions,2015.0,28016.0
Selena Gomez,2015.0,1837571.0
Scarface,2015.0,221560.0
August Alsina,2015.0,155980.0
The Prodigy,2015.0,7178.0
Pharrell Williams,2015.0,941220.0
Sawyer Fredericks,2015.0,918.0
Phil Collins,2015.0,424575.0
Sarah McLachlan,2015.0,874.0
The Soundtrack Studio Stars,2015.0,11687.0
ScHoolboy Q,2015.0,266085.0
Montgomery Gentry,2015.0,29840.0
Soulfly,2015.0,1420.0
Matt Redman,2015.0,5134.0
Billy Gibbons And The BFG's,2015.0,153.0
mewithoutYou,2015.0,556.0
Meek Mill,2015.0,614376.0
Tasha Cobbs Leonard,2015.0,39256.0
A Tribe Called Quest,2015.0,20150.0
The Arcs,2015.0,700.0
A Thousand Horses,2015.0,51172.0
Marvin Gaye,2015.0,159993.0
Bethel Music,2015.0,41731.0
Michael Ray,2015.0,42016.0
Bette Midler,2015.0,1043955.0
Taylor Swift,2015.0,33978420.0
The Game,2015.0,410712.0
2015 Pop Prince,2015.0,27900.0
for KING & COUNTRY,2015.0,121203.0
The Winery Dogs,2015.0,684.0
Björk,2015.0,53704.0
Michael Jackson,2015.0,41315742.0
A Skylit Drive,2015.0,852.0
The Weepies,2015.0,588.0
Migos,2015.0,46250.0
2015 Global Pop,2015.0,69390.0
2014 Red Hot Records,2015.0,3492.0
The Chemical Brothers,2015.0,7424.0
Miguel,2015.0,456666.0
Berner,2015.0,212.0
Tamar Braxton,2015.0,60634.0
The Internet,2015.0,904.0
They Might Be Giants,2015.0,9856.0
Mannheim Steamroller,2015.0,194373.0
The Weeknd,2015.0,10056308.0
The Beach Boys,2015.0,2150382.0
Tame Impala,2015.0,52624.0
Big Sean,2015.0,2567628.0
The Wombats,2015.0,220.0
Maroon 5,2015.0,18864568.0
2CELLOS,2015.0,170.0
Tamia,2015.0,64400.0
Maná,2015.0,53485.0
Marvin Sapp,2015.0,51240.0
Best Coast,2015.0,1184.0
50 Cent,2015.0,592424.0
The Invisible Singer,2015.0,6479.0
The White Buffalo,2015.0,2.0
The Front Bottoms,2015.0,676.0
Marianas Trench,2015.0,148.0
Method Man,2015.0,25344.0
The Mountain Goats,2015.0,1224.0
Melanie Martinez,2015.0,409106.0
The Devil Wears Prada,2015.0,4394.0
Marilyn Manson,2015.0,331590.0
Metallica,2015.0,34312329.0
The Dead Weather,2015.0,11560.0
iwrestledabearonce,2015.0,270.0
Melody Gardot,2015.0,1001.0
Memphis May Fire,2015.0,2020.0
The Dear Hunter,2015.0,648.0
Metal Allegiance,2015.0,58.0
Mark Knopfler,2015.0,34065.0
The 1975,2015.0,449408.0
Mark Ronson,2015.0,435904.0
The Decemberists,2015.0,124128.0
TesseracT,2015.0,243.0
Bing Crosby,2015.0,31768.0
Big Daddy Weave,2015.0,666.0
A Great Big World,2015.0,3654.0
The Who,2015.0,231474.0
Tech N9ne,2015.0,180306.0
The Willis Clan,2015.0,44.0
The Airborne Toxic Event,2015.0,4930.0
Martina McBride,2015.0,259032.0
Bizzle,2015.0,108.0
Michael Giacchino,2015.0,241744.0
The Mavericks,2015.0,35960.0
Big Data,2015.0,126.0
The Mowgli's,2015.0,90.0
Mariah Carey,2015.0,2294555.0
Between The Buried And Me,2015.0,2457.0
Matt Nathanson,2015.0,10902.0
Billy Joel,2015.0,4824918.0
Meghan Trainor,2015.0,2983988.0
Michael Bublé,2015.0,981240.0
Beyoncé,2015.0,10743764.0
The Darkness,2015.0,2584.0
Tech N9ne Collabos,2015.0,7434.0
Metric,2015.0,3135.0
Meg Myers,2015.0,244.0
5 Seconds of Summer,2015.0,1719786.0
MercyMe,2015.0,1882338.0
The Black Dahlia Murder,2015.0,1872.0
Billy Currington,2015.0,761394.0
T-Wayne,2015.0,40140.0
Miranda Lambert,2015.0,5658184.0
Macklemore & Ryan Lewis,2015.0,409968.0
Belle & Sebastian,2015.0,7308.0
The Black Keys,2015.0,203796.0
Beirut,2015.0,1395.0
Bilal,2015.0,352.0
The Lone Bellow,2015.0,942.0
T.I.,2015.0,1347136.0
Mat Kearney,2015.0,35620.0
Milky Chance,2015.0,246750.0
The Lumineers,2015.0,69916.0
Blackberry Smoke,2015.0,2422.0
The Maine,2015.0,2132.0
The Lacs,2015.0,12690.0
Mayday Parade,2015.0,2880.0
Bill Withers,2015.0,13650.0
Bee Gees,2015.0,138550.0
Matthew West,2015.0,13288.0
*NSYNC,2015.0,108375.0
Madeon,2015.0,158.0
Maddie & Tae,2015.0,96422.0
Symphony X,2015.0,222.0
Major7,2015.0,5.0
System Of A Down,2015.0,168768.0
MisterWives,2015.0,3445.0
Madonna,2015.0,2461008.0
Missy Elliott,2015.0,36890.0
AC/DC,2015.0,18019939.0
Modest Mouse,2015.0,171614.0
Miss May I,2015.0,912.0
Madi Davis,2015.0,3.0
The Chainsmokers,2015.0,111872.0
Sweet & Lynch,2015.0,81.0
311,2015.0,32072.0
Matt Maher,2015.0,6780.0
Mary J. Blige,2015.0,1311200.0
The Killers,2015.0,141276.0
Molotov Cocktail Piano,2015.0,105280.0
Miley Cyrus,2015.0,567009.0
The Brooklyn Tabernacle Choir,2015.0,1036.0
Major Lazer,2015.0,495639.0
The Wonder Years,2015.0,2280.0
Ben Rector,2015.0,2112.0
Becky G,2015.0,621.0
A$AP Rocky,2015.0,1304464.0
The New Basement Tapes,2015.0,33264.0
The War On Drugs,2015.0,13248.0
X Ambassadors,2015.0,724704.0
Matt McAndrew,2015.0,87.0
Matt and Kim,2015.0,1512.0
Third Day,2015.0,923300.0
Wolf Alice,2015.0,222.0
Black Violin,2015.0,55.0
The Beatles,2015.0,10750844.0
The Neighbourhood,2015.0,33571.0
Surfer Blood,2015.0,164.0
Susan Boyle,2015.0,95127.0
Death,2016.0,27.0
Alex & Sierra,2016.0,72.0
Gregory Alan Isakov,2016.0,108.0
The Cars,2016.0,146880.0
All Time Low,2016.0,6880.0
Deborah Silver,2016.0,51.0
Hands Like Houses,2016.0,665.0
Ty Dolla $ign,2016.0,511038.0
Saint Motel,2016.0,139.0
Doyle Bramhall II,2016.0,14.0
Hamilton Leithauser + Rostam,2016.0,60.0
Cody Johnson,2016.0,1528.0
Sam Smith,2016.0,3947440.0
Dua Lipa,2016.0,2639.0
Dorothy,2016.0,72.0
Selena Gomez,2016.0,4149532.0
Sam Hunt,2016.0,3876741.0
Two Door Cinema Club,2016.0,732.0
Violent Femmes,2016.0,918.0
ZZ Top,2016.0,488940.0
Dr. Dog,2016.0,406.0
Death Grips,2016.0,32.0
Sam Riggs,2016.0,33.0
Halsey,2016.0,2641150.0
Twiztid,2016.0,4541.0
The Chainsmokers,2016.0,1875144.0
Death Angel,2016.0,206.0
Various Artists,2016.0,91142713.0
Gucci Mane,2016.0,712812.0
Sarah McLachlan,2016.0,302841.0
Gwen Stefani,2016.0,595700.0
All Sons & Daughters,2016.0,189.0
Savages,2016.0,408.0
Cole Swindell,2016.0,2572314.0
Alicia Keys,2016.0,450394.0
Twinkle Twinkle Little Rock Star,2016.0,759811.0
The Color Morale,2016.0,138.0
Drew Baldridge,2016.0,90.0
Dream Theater,2016.0,28268.0
Sawyer Fredericks,2016.0,459.0
Guns N' Roses,2016.0,21600565.0
Drake White,2016.0,167.0
Drake,2016.0,34818300.0
Coldplay,2016.0,10617206.0
Guy Penrod,2016.0,272.0
ScHoolboy Q,2016.0,308133.0
Dreezy,2016.0,404.0
Halestorm,2016.0,41713.0
Colbie Caillat,2016.0,40172.0
Sara Watkins,2016.0,1.0
Gregory Porter,2016.0,357.0
Santana,2016.0,869492.0
Selena,2016.0,6936.0
Santigold,2016.0,2336.0
Drive-By Truckers,2016.0,5632.0
Tweet,2016.0,14400.0
Watsky,2016.0,429.0
21 Savage,2016.0,463793.0
Sarah Jarosz,2016.0,336.0
Grimes,2016.0,4746.0
HELLYEAH,2016.0,21344.0
Grizfolk,2016.0,38.0
Grouplove,2016.0,4025.0
The Pretty Reckless,2016.0,12096.0
Dr. Dre,2016.0,1516896.0
Sara Bareilles,2016.0,31520.0
The Cult,2016.0,6048.0
Twenty One Pilots,2016.0,9874252.0
Saosin,2016.0,2340.0
The Claypool Lennon Delirium,2016.0,117.0
WALK THE MOON,2016.0,97170.0
Alter Bridge,2016.0,15132.0
Die Antwoord,2016.0,668.0
The Kills,2016.0,936.0
Andrew Bird,2016.0,1661.0
Andrea Bocelli,2016.0,454713.0
Christina Grimmie,2016.0,90.0
Rittz,2016.0,3660.0
Dierks Bentley,2016.0,4277504.0
Rival Sons,2016.0,172.0
The Karaoke Channel,2016.0,347814.0
Hozier,2016.0,2564175.0
The Jayhawks,2016.0,3402.0
Ro James,2016.0,524.0
*NSYNC,2016.0,317220.0
2 Chainz,2016.0,665328.0
